File,Version,Insertion,Deletion,hCounterV,bugFixCounter,hCounterB4V,devCounter,devCounterB4,avgbtwhDays,avgbtwhDaysPlus,expertiseAvg,expertiseMin,codechangedV,codechangedB4
ql/src/java/org/apache/hadoop/hive/ql/exec/StatsNoJobTask.java,2.1.0,0,0,0,0,9,0,5,0,35,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/CalciteViewSemanticException.java,2.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java,2.1.0,0,0,1,0,62,1,13,0,3,117,117,0,21
ql/src/java/org/apache/hadoop/hive/ql/parse/QB.java,2.1.0,0,0,0,0,6,0,5,0,40,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,2.1.0,52,21,3,0,108,2,27,9,2,112,106,2,39
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPEqualNS.java,2.1.0,0,0,0,0,1,0,1,0,0,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPNotEqualNS.java,2.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreUtils.java,2.1.0,3,17,1,0,20,1,10,0,18,106,106,0,6
ql/src/java/org/apache/hadoop/hive/ql/parse/ColumnStatsSemanticAnalyzer.java,2.1.0,0,0,0,0,10,0,8,0,27,0,0,0,2
cli/src/java/org/apache/hadoop/hive/cli/CliDriver.java,2.1.0,0,0,0,0,13,0,7,0,16,0,0,0,1
itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestUtil.java,2.1.0,10,4,1,0,49,1,19,0,5,73,73,0,11
metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,2.1.0,20,4,2,0,39,2,20,1,5,48,24,1,11
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveRelFactories.java,2.1.0,0,0,1,0,4,1,2,0,52,117,117,0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveJoin.java,2.1.0,0,0,0,0,5,0,3,0,26,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveMultiJoin.java,2.1.0,0,0,0,0,4,0,3,0,15,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdDistinctRowCount.java,2.1.0,0,0,0,0,1,0,2,0,399,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdSelectivity.java,2.1.0,0,0,0,0,3,0,3,0,106,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdSize.java,2.1.0,0,0,0,0,1,0,1,0,0,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/HiveOpConverter.java,2.1.0,0,0,0,0,27,0,6,0,10,0,0,0,13
ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java,2.1.0,0,0,1,0,62,1,13,0,3,117,117,0,21
hplsql/src/main/java/org/apache/hive/hplsql/Exec.java,2.1.0,38,17,1,0,13,1,3,0,22,11,11,0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/StatsRulesProcFactory.java,2.1.0,47,12,2,0,15,1,7,16,20,117,117,1,8
ql/src/java/org/apache/hadoop/hive/ql/stats/StatsUtils.java,2.1.0,0,0,0,0,19,0,12,0,15,0,0,0,8
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFAverage.java,2.1.0,55,13,1,0,4,1,2,0,107,73,73,1,2
