File,Version,Insertion,Deletion,hCounterV,bugFixCounter,hCounterB4V,devCounter,devCounterB4,avgbtwhDays,avgbtwhDaysPlus,expertiseAvg,expertiseMin,codechangedV,codechangedB4
ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java,2.3.0,384,972,0,0,125,0,24,0,4,0,0,0,52
common/src/java/org/apache/hadoop/hive/common/jsonexplain/DagJsonParser.java,2.3.0,0,0,0,0,10,0,3,0,3,0,0,0,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveProjectSortTransposeRule.java,2.3.0,0,0,0,0,5,0,3,0,129,0,0,0,4
ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java,2.3.0,384,972,0,0,125,0,24,0,4,0,0,0,52
ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,2.3.0,1300,2359,0,0,211,0,47,0,2,0,0,0,85
ql/src/java/org/apache/hadoop/hive/ql/parse/TypeCheckProcFactory.java,2.3.0,10,103,0,0,27,0,12,0,17,0,0,0,9
itests/util/src/main/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLStdHiveAuthorizationValidatorForTest.java,2.3.0,0,0,0,0,6,0,5,0,182,0,0,0,4
ql/src/java/org/apache/hadoop/hive/ql/Context.java,2.3.0,31,93,0,0,25,0,13,0,24,0,0,0,9
ql/src/java/org/apache/hadoop/hive/ql/parse/ParseDriver.java,2.3.0,2,45,0,0,5,0,6,0,189,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/parse/ParseUtils.java,2.3.0,13,26,0,0,9,0,6,0,75,0,0,0,3
ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,2.3.0,1300,2359,0,0,211,0,47,0,2,0,0,0,85
ql/src/java/org/apache/hadoop/hive/ql/parse/TableMask.java,2.3.0,0,0,0,0,7,0,3,0,28,0,0,0,3
ql/src/java/org/apache/hadoop/hive/ql/Context.java,2.3.0,31,93,0,0,25,0,13,0,24,0,0,0,9
ql/src/java/org/apache/hadoop/hive/ql/optimizer/GenMapRedUtils.java,2.3.0,204,250,0,0,31,0,20,0,14,0,0,0,8
ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,2.3.0,1300,2359,0,0,211,0,47,0,2,0,0,0,85
ql/src/test/org/apache/hadoop/hive/ql/exec/TestContext.java,2.3.0,5,10,0,0,2,0,2,0,18,0,0,0,2
common/src/java/org/apache/hadoop/hive/common/StringableMap.java,2.3.0,10,37,0,0,1,0,1,0,0,0,0,0,1
ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java,2.3.0,124,316,0,0,45,0,9,0,8,0,0,0,26
ql/src/java/org/apache/hadoop/hive/ql/exec/OrcFileMergeOperator.java,2.3.0,4,9,0,0,9,0,4,0,46,0,0,0,4
ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFileKeyWrapper.java,2.3.0,0,0,0,0,4,0,2,0,155,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFileStripeMergeRecordReader.java,2.3.0,0,0,0,0,6,0,2,0,6,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/io/parquet/ProjectionPusher.java,2.3.0,11,15,0,0,8,0,7,0,48,0,0,0,3
llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java,2.3.0,12,21,0,0,53,0,11,0,10,0,0,0,24
hcatalog/server-extensions/src/main/java/org/apache/hive/hcatalog/listener/DbNotificationListener.java,2.3.0,76,249,0,0,22,0,10,0,15,0,0,0,3
itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/DummyRawStoreFailEvent.java,2.3.0,186,427,0,0,31,0,8,0,15,0,0,0,1
itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/TestDbNotificationListener.java,2.3.0,243,72,0,0,24,0,11,0,14,0,0,0,12
metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,2.3.0,0,0,0,0,137,0,44,0,3,0,0,0,35
metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreEventListenerConstants.java,2.3.0,0,0,0,0,2,0,1,0,0,0,0,0,1
metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreListenerNotifier.java,2.3.0,0,0,0,0,4,0,3,0,15,0,0,0,1
metastore/src/java/org/apache/hadoop/hive/metastore/RawStore.java,2.3.0,0,0,0,0,31,0,17,0,15,0,0,0,0
metastore/src/java/org/apache/hadoop/hive/metastore/cache/CachedStore.java,2.3.0,0,0,0,0,15,0,12,0,7,0,0,0,5
metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseStore.java,2.3.0,0,0,0,0,57,0,16,0,6,0,0,0,24
metastore/src/test/org/apache/hadoop/hive/metastore/DummyRawStoreControlledCommit.java,2.3.0,0,0,0,0,29,0,16,0,15,0,0,0,5
metastore/src/test/org/apache/hadoop/hive/metastore/DummyRawStoreForJdoConnection.java,2.3.0,0,0,0,0,29,0,16,0,15,0,0,0,5
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/LongColModuloLongColumn.java,2.3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPMod.java,2.3.0,0,0,0,0,1,0,1,0,0,0,0,0,1
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/TestVectorizationContext.java,2.3.0,27,18,0,0,10,0,7,0,40,0,0,0,3
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorArithmeticExpressions.java,2.3.0,10,134,0,0,0,0,1,0,0,0,0,0,0
vector-code-gen/src/org/apache/hadoop/hive/tools/GenVectorCode.java,2.3.0,128,325,0,0,13,0,4,0,28,0,0,0,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/JoinTypeCheckCtx.java,2.3.0,2,2,0,0,2,0,1,0,288,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/exec/ExplainTask.java,2.3.0,17,25,0,0,28,0,13,0,20,0,0,0,9
ql/src/java/org/apache/hadoop/hive/ql/exec/OperatorFactory.java,2.3.0,9,26,0,0,12,0,6,0,52,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,2.3.0,1207,1904,0,0,75,0,20,0,5,0,0,0,29
itests/hive-unit/src/test/java/org/apache/hive/beeline/TestSchemaTool.java,2.3.0,23,62,0,0,19,0,9,0,6,0,0,0,11
ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/Cleaner.java,2.3.0,27,130,0,0,9,0,4,0,43,0,0,0,3
ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java,2.3.0,338,715,0,0,26,0,6,0,19,0,0,0,13
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java,2.3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
