File,Version,Insertion,Deletion,hCounterV,bugFixCounter,hCounterB4V,devCounter,devCounterB4,avgbtwhDays,avgbtwhDaysPlus,expertiseAvg,expertiseMin,codechangedV,codechangedB4
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/BitSetCheckedAuthorizationProvider.java,4.0.0,0,0,0,0,3,0,3,0,454,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/HiveAuthorizationProvider.java,4.0.0,0,0,0,0,3,0,3,0,454,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/MetaStoreAuthzAPIAuthorizerEmbedOnly.java,4.0.0,0,0,0,0,4,0,4,0,909,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/StorageBasedAuthorizationProvider.java,4.0.0,0,0,1,0,15,1,12,0,136,136,136,0,6
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/command/CommandAuthorizerV1.java,4.0.0,0,0,0,0,3,0,3,0,365,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,4.0.0,1010,491,69,9,611,23,122,7,2,35,1,18,0
ql/src/java/org/apache/hadoop/hive/ql/exec/FunctionRegistry.java,4.0.0,42,7,19,0,142,9,61,25,9,56,2,0,21
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorFilterOperator.java,4.0.0,2,3,2,0,17,2,8,323,104,14,6,0,0
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorGroupByOperator.java,4.0.0,72,34,3,0,58,3,22,217,27,38,6,1,16
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorMapJoinOperator.java,4.0.0,0,0,0,0,22,0,8,0,51,0,0,0,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorSMBMapJoinOperator.java,4.0.0,0,0,0,0,22,0,8,0,70,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorSelectOperator.java,4.0.0,0,0,0,0,17,0,8,0,64,0,0,0,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorTopNKeyOperator.java,4.0.0,0,0,1,0,10,1,6,0,30,21,21,0,4
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java,4.0.0,28,2,4,0,134,4,36,58,8,50,2,1,59
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/AbstractFilterStringColLikeStringScalar.java,4.0.0,0,0,0,0,16,0,7,0,82,0,0,0,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastCharToBinary.java,4.0.0,0,0,0,0,10,0,3,0,517,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastDecimalToString.java,4.0.0,0,0,0,0,5,0,5,0,248,0,0,0,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastLongToString.java,4.0.0,0,0,0,0,3,0,3,0,343,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastStringToLong.java,4.0.0,0,0,0,0,9,0,4,0,153,0,0,0,3
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastTimestampToLong.java,4.0.0,0,0,0,0,16,0,4,0,48,0,0,0,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/DecimalColumnInList.java,4.0.0,0,0,0,0,15,0,5,0,47,0,0,0,3
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterDecimalColumnInList.java,4.0.0,0,0,0,0,10,0,4,0,73,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterDoubleColumnInList.java,4.0.0,0,0,0,0,9,0,3,0,95,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterLongColumnInList.java,4.0.0,0,0,0,0,10,0,3,0,83,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterTimestampColumnInList.java,4.0.0,0,0,0,0,12,0,4,0,108,0,0,0,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FuncLongToString.java,4.0.0,0,0,0,0,11,0,4,0,81,0,0,0,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorExpression.java,4.0.0,40,41,2,0,19,2,10,93,59,14,6,0,3
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorInBloomFilterColDynamicValue.java,4.0.0,0,0,1,0,10,1,7,0,186,6,6,0,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDateAddColCol.java,4.0.0,0,0,0,0,19,0,6,0,57,0,0,0,3
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDateAddColScalar.java,4.0.0,0,0,0,0,19,0,7,0,67,0,0,0,3
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDateAddScalarCol.java,4.0.0,0,0,0,0,20,0,7,0,55,0,0,0,2
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDateDiffColCol.java,4.0.0,0,0,0,0,18,0,6,0,48,0,0,0,3
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFTimestampFieldDate.java,4.0.0,0,0,0,0,16,0,5,0,47,0,0,0,3
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFTimestampFieldString.java,4.0.0,0,0,0,0,17,0,7,0,64,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFTimestampFieldTimestamp.java,4.0.0,0,0,0,0,16,0,5,0,47,0,0,0,3
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFUnixTimeStampDate.java,4.0.0,0,0,0,0,8,0,3,0,82,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFUnixTimeStampString.java,4.0.0,6,21,2,0,10,1,6,24,156,121,121,0,0
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFUnixTimeStampTimestamp.java,4.0.0,0,0,0,0,5,0,3,0,330,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/mapjoin/VectorMapJoinCommonOperator.java,4.0.0,0,0,0,0,38,0,15,0,30,0,0,0,10
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/reducesink/VectorReduceSinkCommonOperator.java,4.0.0,0,0,0,0,23,0,8,0,46,0,0,0,5
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/reducesink/VectorReduceSinkObjectHashOperator.java,4.0.0,0,0,0,0,16,0,6,0,53,0,0,0,5
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,4.0.0,195,100,10,0,169,8,51,25,8,42,2,4,69
ql/src/java/org/apache/hadoop/hive/ql/udf/UDFFromUnixTime.java,4.0.0,0,0,0,0,5,0,3,0,79,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFFromUnixTime.java,4.0.0,12,26,2,0,9,1,5,24,192,121,121,0,1
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFToUnixTimeStamp.java,4.0.0,19,57,2,0,16,1,9,24,112,121,121,0,0
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFUnixTimeStamp.java,4.0.0,0,0,0,0,12,0,8,0,111,0,0,0,0
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/aggregation/AggregationBase.java,4.0.0,0,0,0,0,4,0,3,0,172,0,0,0,2
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorArithmetic.java,4.0.0,0,0,0,0,12,0,5,0,8,0,0,0,3
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorBetweenIn.java,4.0.0,0,0,0,0,8,0,4,0,9,0,0,0,1
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorCastStatement.java,4.0.0,0,0,0,0,13,0,4,0,8,0,0,0,5
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorCoalesceElt.java,4.0.0,0,0,0,0,13,0,3,0,9,0,0,0,4
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorDateAddSub.java,4.0.0,0,0,0,0,11,0,3,0,8,0,0,0,2
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorDateDiff.java,4.0.0,0,0,0,0,12,0,4,0,8,0,0,0,2
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorDateExpressions.java,4.0.0,0,0,0,0,15,0,6,0,90,0,0,0,1
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorFilterCompare.java,4.0.0,0,0,0,0,11,0,3,0,8,0,0,0,1
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorFilterExpressions.java,4.0.0,0,0,0,0,8,0,6,0,289,0,0,0,3
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorGenericDateExpressions.java,4.0.0,0,0,0,0,11,0,5,0,135,0,0,0,1
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorIndex.java,4.0.0,0,0,0,0,13,0,3,0,9,0,0,0,1
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorMathFunctions.java,4.0.0,0,0,0,0,15,0,9,0,56,0,0,0,2
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorNegative.java,4.0.0,0,0,0,0,12,0,4,0,7,0,0,0,3
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorNull.java,4.0.0,0,0,0,0,13,0,3,0,8,0,0,0,2
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorStringConcat.java,4.0.0,0,0,0,0,11,0,3,0,8,0,0,0,2
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorStringExpressions.java,4.0.0,0,0,0,0,16,0,9,0,88,0,0,0,4
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorStructField.java,4.0.0,0,0,0,0,12,0,3,0,91,0,0,0,2
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorTimestampExpressions.java,4.0.0,0,0,0,0,10,0,5,0,82,0,0,0,0
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorTimestampExtract.java,4.0.0,0,0,0,0,14,0,3,0,8,0,0,0,2
ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorTypeCasts.java,4.0.0,0,0,0,0,21,0,11,0,41,0,0,0,6
ql/src/test/org/apache/hadoop/hive/ql/udf/generic/TestGenericUDFToUnixTimestamp.java,4.0.0,0,0,0,0,8,0,5,0,64,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/FixedBucketPruningOptimizer.java,4.0.0,0,0,1,0,15,1,10,0,79,10,10,0,7
hcatalog/server-extensions/src/main/java/org/apache/hive/hcatalog/listener/DbNotificationListener.java,4.0.0,38,2,3,0,70,3,30,311,19,40,2,0,14
ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager.java,4.0.0,0,0,2,0,33,2,14,483,43,55,21,0,11
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/tools/SQLGenerator.java,4.0.0,0,0,1,0,12,1,6,0,172,6,6,0,2
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java,4.0.0,676,5758,26,15,262,12,54,13,7,53,2,10,62
hcatalog/webhcat/java-client/src/test/java/org/apache/hive/hcatalog/api/repl/ReplicationV1CompatRule.java,4.0.0,0,0,0,0,3,0,3,0,219,0,0,0,1
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenarios.java,4.0.0,36,28,4,0,164,3,30,187,7,51,6,1,68
ql/src/java/org/apache/hadoop/hive/ql/cache/results/QueryResultsCache.java,4.0.0,0,0,1,0,20,1,9,0,21,89,89,0,9
ql/src/java/org/apache/hadoop/hive/ql/exec/repl/ReplDumpTask.java,4.0.0,278,120,19,11,130,10,33,3,7,13,3,5,50
ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java,4.0.0,538,204,35,5,406,18,116,13,4,45,1,7,0
ql/src/java/org/apache/hadoop/hive/ql/metadata/events/EventUtils.java,4.0.0,0,0,0,0,13,0,2,0,85,0,0,0,2
ql/src/java/org/apache/hadoop/hive/ql/metadata/events/NotificationEventPoll.java,4.0.0,0,0,0,0,2,0,2,0,104,0,0,0,1
service/src/java/org/apache/hive/service/server/ThreadWithGarbageCleanup.java,4.0.0,0,0,0,0,7,0,5,0,127,0,0,0,0
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,4.0.0,109,244,11,0,362,7,54,41,7,45,6,5,30
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,4.0.0,965,401,28,0,347,18,61,14,7,53,1,9,48
ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java,4.0.0,538,204,35,5,406,18,116,13,4,45,1,7,0
streaming/src/java/org/apache/hive/streaming/AbstractRecordWriter.java,4.0.0,0,0,1,0,29,1,8,0,24,6,6,0,6
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/ConvertDecimal64ToDecimal.java,4.0.0,0,0,1,0,4,1,3,0,161,21,21,0,1
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcGenericUDTFGetSplits.java,4.0.0,15,5,1,0,18,1,9,0,52,11,11,0,3
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/HiveSplitGenerator.java,4.0.0,13,20,2,0,36,2,20,519,19,8,6,0,13
ql/src/java/org/apache/hadoop/hive/ql/parse/DDLSemanticAnalyzer.java,4.0.0,0,0,0,0,178,0,44,0,5,0,0,0,46
service/src/java/org/apache/hive/service/server/HiveServer2.java,4.0.0,161,22,9,0,122,5,49,37,10,30,5,3,42
streaming/src/java/org/apache/hive/streaming/HiveStreamingConnection.java,4.0.0,0,0,1,0,26,1,13,0,34,6,6,0,8
ql/src/java/org/apache/hadoop/hive/ql/Context.java,4.0.0,65,18,8,0,80,8,40,54,18,48,6,0,0
ql/src/java/org/apache/hadoop/hive/ql/Driver.java,4.0.0,38,17,4,15,245,2,72,63,4,34,29,2,92
common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,4.0.0,564,353,71,5,1055,38,176,5,1,33,1,1,0
llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapRecordReader.java,4.0.0,2,2,1,0,43,1,17,0,20,6,6,0,17
common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,4.0.0,564,353,71,5,1055,38,176,5,1,33,1,1,0
ql/src/java/org/apache/hadoop/hive/ql/session/OperationLog.java,4.0.0,0,0,0,0,20,0,12,0,81,0,0,0,3
service/src/java/org/apache/hive/service/cli/operation/HiveCommandOperation.java,4.0.0,0,0,0,0,25,0,14,0,54,0,0,0,4
service/src/java/org/apache/hive/service/cli/operation/MetadataOperation.java,4.0.0,0,0,0,0,10,0,8,0,47,0,0,0,0
service/src/java/org/apache/hive/service/cli/operation/Operation.java,4.0.0,14,5,2,0,55,2,25,58,28,72,8,0,9
service/src/java/org/apache/hive/service/cli/operation/SQLOperation.java,4.0.0,8,8,4,0,77,4,33,142,18,88,8,0,17
itests/hive-unit/src/test/java/org/apache/hive/jdbc/AbstractJdbcTriggersTest.java,4.0.0,0,0,0,0,10,0,5,0,24,0,0,0,2
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestTriggersMoveWorkloadManager.java,4.0.0,0,0,0,0,12,0,4,0,22,0,0,0,7
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestTriggersNoTezSessionPool.java,4.0.0,0,0,0,0,6,0,2,0,31,0,0,0,2
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestTriggersTezSessionPoolManager.java,4.0.0,0,0,0,0,18,0,4,0,10,0,0,0,6
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestTriggersWorkloadManager.java,4.0.0,0,0,0,0,14,0,3,0,7,0,0,0,5
serde/src/java/org/apache/hadoop/hive/serde2/JsonSerDe.java,4.0.0,0,0,0,0,19,0,8,0,37,0,0,0,2
streaming/src/java/org/apache/hive/streaming/HiveStreamingConnection.java,4.0.0,0,0,1,0,26,1,13,0,34,6,6,0,8
streaming/src/java/org/apache/hive/streaming/StrictJsonWriter.java,4.0.0,0,0,0,0,16,0,3,0,24,0,0,0,1
streaming/src/java/org/apache/hive/streaming/StrictRegexWriter.java,4.0.0,0,0,0,0,17,0,2,0,16,0,0,0,1
streaming/src/test/org/apache/hive/streaming/TestStreamingDynamicPartitioning.java,4.0.0,4,4,1,0,7,1,6,0,446,6,6,0,3
common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,4.0.0,564,353,71,5,1055,38,176,5,1,33,1,1,0
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcGenericUDTFGetSplits.java,4.0.0,15,5,1,0,18,1,9,0,52,11,11,0,3
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/HiveSplitGenerator.java,4.0.0,13,20,2,0,36,2,20,519,19,8,6,0,13
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDTFGetSplits.java,4.0.0,4,4,1,0,64,1,23,0,14,6,6,0,19
common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,4.0.0,564,353,71,5,1055,38,176,5,1,33,1,1,0
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcGenericUDTFGetSplits.java,4.0.0,15,5,1,0,18,1,9,0,52,11,11,0,3
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/HiveSplitGenerator.java,4.0.0,13,20,2,0,36,2,20,519,19,8,6,0,13
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDTFGetSplits.java,4.0.0,4,4,1,0,64,1,23,0,14,6,6,0,19
common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,4.0.0,564,353,71,5,1055,38,176,5,1,33,1,1,0
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcGenericUDTFGetSplits.java,4.0.0,15,5,1,0,18,1,9,0,52,11,11,0,3
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/HiveSplitGenerator.java,4.0.0,13,20,2,0,36,2,20,519,19,8,6,0,13
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDTFGetSplits.java,4.0.0,4,4,1,0,64,1,23,0,14,6,6,0,19
ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java,4.0.0,538,204,35,5,406,18,116,13,4,45,1,7,0
ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java,4.0.0,287,318,24,0,328,13,66,15,6,55,3,5,119
ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRecordUpdater.java,4.0.0,6,15,2,0,49,2,22,466,33,13,6,0,19
streaming/src/java/org/apache/hive/streaming/AbstractRecordWriter.java,4.0.0,0,0,1,0,29,1,8,0,24,6,6,0,6
streaming/src/java/org/apache/hive/streaming/HiveStreamingConnection.java,4.0.0,0,0,1,0,26,1,13,0,34,6,6,0,8
storage-api/src/java/org/apache/hadoop/hive/ql/io/sarg/SearchArgumentImpl.java,4.0.0,0,0,0,0,21,0,9,0,67,0,0,0,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/LlapDecider.java,4.0.0,4,3,2,0,35,2,17,205,42,12,6,0,11
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcWithMiniHS2.java,4.0.0,10,12,3,0,60,2,28,278,23,48,6,0,21
ql/src/java/org/apache/hadoop/hive/ql/ddl/table/creation/CreateTableLikeOperation.java,4.0.0,0,0,0,0,7,0,3,0,31,0,0,0,2
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcDriver2.java,4.0.0,22,18,5,0,73,4,45,65,27,77,1,1,23
ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,4.0.0,1010,491,69,9,611,23,122,7,2,35,1,18,0
common/src/java/org/apache/hive/common/util/HashCodeUtil.java,4.0.0,0,0,0,0,5,0,4,0,282,0,0,0,3
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/keyseries/VectorKeySeriesSerializedImpl.java,4.0.0,0,0,0,0,4,0,4,0,359,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/reducesink/VectorReduceSinkUniformHashOperator.java,4.0.0,0,0,0,0,9,0,4,0,104,0,0,0,2
ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRawRecordMerger.java,4.0.0,0,0,0,0,53,0,20,0,30,0,0,0,17
parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,4.0.0,0,0,1,0,8,1,3,0,604,1,1,0,1
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,4.0.0,965,401,28,0,347,18,61,14,7,53,1,9,48
standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/TestObjectStore.java,4.0.0,217,25,11,0,76,8,24,38,37,40,1,7,17
standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/utils/MetaStoreUtils.java,4.0.0,145,47,10,0,77,9,0,28,19,31,1,1,0
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HMSHandler.java,4.0.0,538,461,46,0,111,20,0,12,7,53,1,7,0
standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/client/TestTablesCreateDropAlterTruncate.java,4.0.0,144,5,3,0,32,3,0,182,76,100,2,2,0
standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/utils/TestMetaStoreServerUtils.java,4.0.0,0,0,2,0,17,2,0,361,171,22,20,1,0
ql/src/java/org/apache/hadoop/hive/ql/io/AcidUtils.java,4.0.0,195,121,19,15,188,11,48,31,8,48,1,3,71
ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/TestCleaner.java,4.0.0,106,17,9,0,41,5,18,34,35,48,21,2,0
standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,4.0.0,347,121,30,0,273,16,59,13,8,55,1,2,19
ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java,4.0.0,287,318,24,0,328,13,66,15,6,55,3,5,119
