Bug,FileName,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential,File_method,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,File_class,CountClassBase_class,CountClassCoupled_class,CountClassDerived_class,MaxInheritanceTree_class,PercentLackOfCohesion_class,Insertion,Deletion,hCounterV,bugFixCounter,hCounterB4V,devCounter,devCounterB4,avgbtwhDays,avgbtwhDaysPlus,expertiseAvg,expertiseMin,codechangedV,codechangedB4,Priority
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/Commands.java,20.0,1.0,17.0,1.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,2.0,88.0,,,,88.0,88.0,5.0,,,,88.0,,,4.0,,24.0,0.0,60.0,,1932.0,234.0,1552.0,296.0,1096.0,152.0,,,,,,672.0,988.0,304.0,,788.0,,,,,,,24.0,24.0,30.0,30.0,8.0,,0.0,6.0,,0.0,,0.1,330.0,326.0,368.0,364.0,189.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/Commands.java,0.0,3.627906976744186,14.0,0.0,8.209302325581396,52.0,1.0,38.01162790697674,2516.0,0.0,1.3604651162790695,6.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/Commands.java,6.0,80.0,0.0,2.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/DatabaseConnection.java,11.0,1.0,10.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,2.0,24.0,,,,24.0,24.0,13.0,,,,24.0,,,10.0,,0.0,0.0,14.0,,344.0,50.0,261.0,78.0,143.0,33.0,,,,,,116.0,178.0,79.0,,111.0,,,,,,,14.0,14.0,15.0,15.0,4.0,,0.0,3.0,,0.0,,0.13,54.0,54.0,62.0,62.0,31.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/DatabaseConnection.java,0.0,4.523809523809524,19.0,1.0,5.142857142857143,34.0,1.0,56.85714285714285,1157.0,0.0,0.8571428571428571,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/DatabaseConnection.java,5.0,39.0,0.0,2.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/DatabaseConnections.java,5.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,7.0,,,,7.0,7.0,2.0,,,,7.0,,,0.0,,0.0,0.0,7.0,,76.0,11.0,44.0,14.0,19.0,21.0,,,,,,18.0,31.0,14.0,,18.0,,,,,,,3.0,3.0,3.0,3.0,1.0,,0.0,1.0,,0.0,,0.48,12.0,12.0,13.0,13.0,7.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/DatabaseConnections.java,2.0,3.857142857142857,5.0,1.0,2.2857142857142856,3.0,1.0,1.8571428571428568,4.0,0.0,0.5714285714285714,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/DatabaseConnections.java,1.0,4.0,0.0,1.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/DeprecatedSeparatedValuesOutputFormat.java,7.0,0.0,7.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,5.0,,,,5.0,5.0,2.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,78.0,9.0,40.0,13.0,21.0,30.0,,,,,,20.0,29.0,13.0,,17.0,,,,,,,4.0,4.0,4.0,4.0,3.0,,0.0,2.0,,0.0,,0.75,10.0,10.0,11.0,11.0,7.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/DeprecatedSeparatedValuesOutputFormat.java,2.0,2.75,5.0,1.0,3.25,6.0,1.0,1.75,3.0,0.0,0.75,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/DeprecatedSeparatedValuesOutputFormat.java,2.0,6.0,0.0,1.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/DriverInfo.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,,,,3.0,3.0,1.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,43.0,6.0,16.0,9.0,4.0,21.0,,,,,,8.0,12.0,9.0,,4.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,,1.31,3.0,3.0,3.0,3.0,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/DriverInfo.java,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/DriverInfo.java,1.0,3.0,0.0,1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/HiveSchemaTool.java,23.0,1.0,21.0,2.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,3.0,1.0,47.0,,,,47.0,44.0,19.0,,,,47.0,,,9.0,,18.0,0.0,20.0,,1243.0,110.0,1039.0,286.0,742.0,97.0,,,,,,542.0,716.0,255.0,,550.0,,,,,,,28.0,28.0,38.0,38.0,8.0,,0.0,5.0,,0.0,,0.09,179.0,175.0,200.0,196.0,64.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/HiveSchemaTool.java,2.0,6.590909090909091,17.0,1.0,6.681818181818182,38.0,1.0,2219.090909090909,96986.0,0.0,1.3863636363636365,5.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/HiveSchemaTool.java,2.0,67.0,0.0,1.0,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/IncrementalRows.java,15.0,1.0,12.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,4.0,,,,4.0,4.0,6.0,,,,4.0,,,2.0,,0.0,0.0,2.0,,107.0,14.0,60.0,18.0,32.0,33.0,,,,,,33.0,45.0,18.0,,28.0,,,,,,,6.0,6.0,6.0,6.0,1.0,,0.0,4.0,,0.0,,0.55,11.0,11.0,11.0,11.0,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/IncrementalRows.java,2.0,4.666666666666667,9.0,3.0,4.333333333333333,7.0,1.0,3.0,6.0,0.0,1.6666666666666667,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/IncrementalRows.java,1.0,8.0,1.0,2.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/IncrementalRowsWithNormalization.java,13.0,1.0,11.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,,,,3.0,3.0,2.0,,,,3.0,,,1.0,,0.0,0.0,2.0,,86.0,12.0,43.0,13.0,21.0,31.0,,,,,,20.0,29.0,11.0,,18.0,,,,,,,5.0,5.0,5.0,5.0,4.0,,0.0,3.0,,0.0,,0.72,8.0,8.0,8.0,8.0,6.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/IncrementalRowsWithNormalization.java,2.0,4.5,7.0,3.0,5.5,8.0,2.0,4.0,6.0,1.0,2.0,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/IncrementalRowsWithNormalization.java,1.0,9.0,0.0,3.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/OutputFile.java,6.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,13.0,,,,13.0,13.0,2.0,,,,13.0,,,4.0,,0.0,3.0,6.0,,119.0,17.0,52.0,26.0,13.0,50.0,,,,,,20.0,34.0,22.0,,13.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,,0.96,13.0,13.0,13.0,13.0,13.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/OutputFile.java,1.0,2.1818181818181817,5.0,0.0,0.7272727272727273,1.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/OutputFile.java,1.0,6.0,1.0,1.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/OutputFormat.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,,,,1.0,,,1.0,,0.0,0.0,0.0,,27.0,2.0,4.0,3.0,0.0,21.0,,,,,,2.0,3.0,3.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,5.25,0.0,0.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/OutputFormat.java,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/ReflectiveCommandHandler.java,16.0,2.0,11.0,4.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,,,,2.0,2.0,1.0,,,,2.0,,,0.0,,0.0,0.0,2.0,,70.0,10.0,27.0,11.0,15.0,33.0,,,,,,14.0,19.0,10.0,,12.0,,,,,,,3.0,3.0,6.0,6.0,1.0,,0.0,2.0,,0.0,,1.22,4.0,4.0,7.0,7.0,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/ReflectiveCommandHandler.java,3.0,3.0,3.0,12.0,12.0,12.0,3.0,3.0,3.0,2.0,2.0,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/ReflectiveCommandHandler.java,1.0,7.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/Reflector.java,15.0,1.0,14.0,0.0,5.0,5.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,0.0,6.0,,,,6.0,4.0,1.0,,,,6.0,,,0.0,,0.0,0.0,6.0,,135.0,17.0,97.0,32.0,55.0,21.0,,,,,,46.0,71.0,26.0,,53.0,,,,,,,12.0,12.0,25.0,25.0,12.0,,0.0,2.0,,0.0,,0.22,27.0,27.0,40.0,40.0,21.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/Reflector.java,3.0,6.4,11.0,3.0,6.2,16.0,1.0,14.0,54.0,0.0,0.8,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/Reflector.java,1.0,21.0,0.0,1.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/Rows.java,18.0,1.0,15.0,1.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,6.0,,,,7.0,7.0,12.0,,,,7.0,,,5.0,,0.0,0.0,2.0,,172.0,20.0,115.0,36.0,64.0,37.0,,,,,,64.0,87.0,36.0,,56.0,,,,,,,10.0,10.0,10.0,10.0,6.0,,0.0,4.0,,0.0,,0.32,23.0,23.0,26.0,26.0,11.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/Rows.java,0.0,1.75,5.0,0.0,4.5,15.0,0.0,2.0,6.0,0.0,1.0,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/Rows.java,3.0,19.0,2.0,1.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/SQLCompleter.java,31.0,3.0,26.0,2.0,5.0,5.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,2.0,,,,2.0,1.0,0.0,,,,2.0,,,0.0,,0.0,0.0,2.0,,104.0,13.0,66.0,20.0,40.0,25.0,,,,,,34.0,44.0,20.0,,29.0,,,,,,,9.0,9.0,10.0,10.0,1.0,,0.0,2.0,,0.0,,0.38,10.0,10.0,11.0,11.0,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/SQLCompleter.java,10.0,10.0,10.0,16.0,16.0,16.0,192.0,192.0,192.0,2.0,2.0,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/SQLCompleter.java,1.0,13.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/SeparatedValuesOutputFormat.java,10.0,0.0,10.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,8.0,,,,8.0,7.0,3.0,,,,8.0,,,1.0,,6.0,0.0,1.0,,133.0,13.0,91.0,32.0,51.0,30.0,,,,,,46.0,65.0,31.0,,42.0,,,,,,,4.0,4.0,5.0,5.0,3.0,,0.0,3.0,,0.0,,0.33,18.0,18.0,21.0,21.0,12.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/SeparatedValuesOutputFormat.java,2.0,3.7142857142857135,6.0,2.0,5.428571428571429,11.0,1.0,2.4285714285714284,4.0,0.0,1.2857142857142858,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/SeparatedValuesOutputFormat.java,2.0,14.0,0.0,1.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/SunSignalHandler.java,8.0,0.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,,,,3.0,3.0,2.0,,,,3.0,,,1.0,,0.0,0.0,2.0,,62.0,7.0,29.0,13.0,11.0,26.0,,,,,,13.0,19.0,11.0,,8.0,,,,,,,3.0,3.0,4.0,4.0,1.0,,0.0,2.0,,0.0,,0.9,5.0,5.0,6.0,6.0,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/SunSignalHandler.java,1.0,2.0,3.0,1.0,3.0,5.0,1.0,2.0,3.0,0.0,1.0,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/SunSignalHandler.java,3.0,5.0,0.0,1.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/TableNameCompletor.java,7.0,0.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,,,,2.0,2.0,1.0,,,,2.0,,,1.0,,0.0,0.0,1.0,,47.0,6.0,17.0,8.0,5.0,24.0,,,,,,8.0,12.0,8.0,,4.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,1.0,,0.0,,1.41,3.0,3.0,3.0,3.0,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/TableNameCompletor.java,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/TableNameCompletor.java,2.0,5.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/TableOutputFormat.java,22.0,2.0,19.0,1.0,5.0,5.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,5.0,,,,5.0,5.0,2.0,,,,5.0,,,3.0,,0.0,0.0,2.0,,148.0,20.0,99.0,17.0,66.0,29.0,,,,,,50.0,75.0,20.0,,60.0,,,,,,,13.0,13.0,15.0,15.0,1.0,,0.0,4.0,,0.0,,0.29,26.0,26.0,28.0,28.0,5.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/TableOutputFormat.java,3.0,6.25,12.0,2.0,9.25,18.0,1.0,98.25,354.0,0.0,2.0,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/TableOutputFormat.java,2.0,7.0,0.0,1.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/VerticalOutputFormat.java,11.0,1.0,9.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,,,,3.0,3.0,1.0,,,,3.0,,,1.0,,0.0,0.0,2.0,,66.0,7.0,31.0,11.0,18.0,29.0,,,,,,19.0,26.0,13.0,,14.0,,,,,,,4.0,4.0,6.0,6.0,1.0,,0.0,1.0,,0.0,,0.94,7.0,7.0,9.0,9.0,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/VerticalOutputFormat.java,1.0,4.0,7.0,4.0,6.5,9.0,2.0,3.0,4.0,1.0,1.0,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/VerticalOutputFormat.java,2.0,4.0,0.0,1.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/XMLAttributeOutputFormat.java,8.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,4.0,,,,4.0,4.0,2.0,,,,4.0,,,1.0,,0.0,0.0,3.0,,66.0,10.0,32.0,13.0,16.0,24.0,,,,,,15.0,21.0,11.0,,11.0,,,,,,,2.0,2.0,3.0,3.0,1.0,,0.0,1.0,,0.0,,0.75,5.0,5.0,6.0,6.0,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/XMLAttributeOutputFormat.java,1.0,2.6666666666666665,6.0,1.0,2.333333333333333,5.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/XMLAttributeOutputFormat.java,1.0,5.0,0.0,2.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/XMLElementOutputFormat.java,7.0,0.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,4.0,,,,4.0,4.0,1.0,,,,4.0,,,1.0,,0.0,0.0,3.0,,58.0,7.0,27.0,12.0,11.0,24.0,,,,,,12.0,18.0,10.0,,8.0,,,,,,,2.0,2.0,3.0,3.0,1.0,,0.0,1.0,,0.0,,0.89,5.0,5.0,6.0,6.0,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/XMLElementOutputFormat.java,1.0,2.333333333333333,5.0,1.0,1.3333333333333333,2.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/XMLElementOutputFormat.java,1.0,4.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/cli/CliOptionsProcessor.java,13.0,2.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,5.0,,,,5.0,5.0,2.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,104.0,17.0,57.0,16.0,34.0,30.0,,,,,,30.0,38.0,16.0,,23.0,,,,,,,3.0,3.0,3.0,3.0,3.0,,0.0,2.0,,0.0,,0.53,7.0,7.0,7.0,7.0,7.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/cli/CliOptionsProcessor.java,1.0,3.25,7.0,1.0,2.5,7.0,1.0,1.5,3.0,0.0,0.5,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/cli/CliOptionsProcessor.java,1.0,7.0,0.0,1.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/cli/HiveCli.java,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,2.0,,,,2.0,1.0,1.0,,,,2.0,,,0.0,,0.0,0.0,2.0,,41.0,5.0,19.0,9.0,7.0,17.0,,,,,,10.0,14.0,9.0,,6.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,,0.0,,0.89,2.0,2.0,2.0,2.0,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/cli/HiveCli.java,2.0,3.5,5.0,2.0,3.5,5.0,1.0,1.0,1.0,0.0,0.5,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/cli/HiveCli.java,1.0,3.0,0.0,1.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/hs2connection/BeelineHS2ConnectionFileParseException.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,2.0,,,,2.0,2.0,0.0,,,,2.0,,,1.0,,0.0,0.0,1.0,,30.0,3.0,10.0,5.0,3.0,17.0,,,,,,4.0,7.0,5.0,,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,,1.7,2.0,2.0,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/hs2connection/BeelineHS2ConnectionFileParseException.java,1.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/hs2connection/HS2ConnectionFileParser.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,6.0,0.0,,,,2.0,2.0,0.0,,,,2.0,,,2.0,,0.0,0.0,0.0,,88.0,3.0,12.0,11.0,6.0,73.0,,,,,,10.0,11.0,11.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,6.08,0.0,0.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/beeline/src/java/org/apache/hive/beeline/hs2connection/HS2ConnectionFileParser.java,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
