File,Version,Insertion,Deletion,hCounterV,bugFixCounter,hCounterB4V,devCounter,devCounterB4,avgbtwhDays,avgbtwhDaysPlus,expertiseAvg,expertiseMin,codechangedV,codechangedB4
ql/src/java/org/apache/hadoop/hive/ql/exec/repl/incremental/IncrementalLoadEventsIterator.java,3.1.1,0,0,1,0,2,1,1,0,93,88,88,0,1
ql/src/java/org/apache/hadoop/hive/ql/exec/repl/incremental/IncrementalLoadTasksBuilder.java,3.1.1,17,3,1,0,4,1,1,0,16,88,88,1,4
ql/src/java/org/apache/hadoop/hive/ql/exec/repl/util/ReplUtils.java,3.1.1,0,0,0,0,4,0,1,0,3,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/parse/ReplicationSemanticAnalyzer.java,3.1.1,71,42,7,0,71,2,13,7,8,124,88,2,31
ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/HiveWrapper.java,3.1.1,0,0,0,0,6,0,4,0,66,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/TableExport.java,3.1.1,0,0,0,0,16,0,5,0,13,0,0,0,8
ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/Utils.java,3.1.1,0,0,0,0,16,0,4,0,20,0,0,0,3
ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/events/AbstractConstraintEventHandler.java,3.1.1,0,0,1,0,5,1,1,0,283,44,44,0,1
ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/events/AddPartitionHandler.java,3.1.1,21,10,2,0,10,2,4,38,65,66,44,2,4
ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/events/AlterPartitionHandler.java,3.1.1,12,9,1,0,9,1,3,0,122,44,44,1,2
ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/events/AlterTableHandler.java,3.1.1,11,7,1,0,9,1,3,0,122,44,44,1,3
ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/events/CreateTableHandler.java,3.1.1,10,5,2,0,9,2,4,47,112,66,44,1,2
ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/events/InsertHandler.java,3.1.1,13,9,1,0,11,1,4,0,111,44,44,1,3
ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/events/UpdatePartColStatHandler.java,3.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/events/UpdateTableColStatHandler.java,3.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/io/TableSerializer.java,3.1.1,0,0,0,0,10,0,4,0,60,0,0,0,3
common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,3.1.1,159,25,42,0,668,23,81,1,1,130,2,1,0
common/src/test/org/apache/hadoop/hive/conf/TestHiveConfVarsValidate.java,3.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/exec/ExplainTask.java,3.1.1,127,134,6,0,44,6,19,17,19,179,2,2,11
ql/src/java/org/apache/hadoop/hive/ql/lib/PreOrderOnceWalker.java,3.1.1,0,0,0,0,2,0,2,0,111,0,0,0,2
ql/src/java/org/apache/hadoop/hive/ql/ppd/SyntheticJoinPredicate.java,3.1.1,0,0,1,0,14,1,9,0,70,398,398,1,2
ql/src/test/org/apache/hadoop/hive/ql/exec/TestExplainTask.java,3.1.1,2,2,1,0,8,1,7,0,118,44,44,0,2
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/TaskRunnerCallable.java,3.1.1,0,0,0,0,64,0,10,0,6,0,0,0,13
common/src/java/org/apache/hive/http/HttpServer.java,3.1.1,0,0,1,0,25,1,11,0,43,429,429,0,4
itests/hive-unit/src/test/java/org/apache/hive/jdbc/BaseJdbcWithMiniLlap.java,3.1.1,18,21,2,0,25,2,4,6,6,136,88,1,2
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcWithMiniLlapVectorArrow.java,3.1.1,0,0,1,0,6,1,1,0,0,183,183,1,1
ql/src/java/org/apache/hadoop/hive/ql/io/arrow/Serializer.java,3.1.1,576,229,4,0,10,2,3,27,16,107,31,1,6
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorMapOperator.java,3.1.1,6,6,1,0,22,1,10,0,25,103,103,0,6
common/src/java/org/apache/hive/http/HttpServer.java,3.1.1,0,0,1,0,25,1,11,0,43,429,429,0,4
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenariosAcrossInstances.java,3.1.1,273,35,10,0,41,3,7,6,8,97,44,4,20
ql/src/java/org/apache/hadoop/hive/ql/ddl/DDLOperation.java,3.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/ddl/function/ShowFunctionsDesc.java,3.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/ddl/function/ShowFunctionsOperation.java,3.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/ddl/table/storage/AlterTableSetSerdeOperation.java,3.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/exec/FunctionRegistry.java,3.1.1,13,3,6,0,85,6,36,9,7,47,2,1,15
ql/src/java/org/apache/hadoop/hive/ql/parse/DDLSemanticAnalyzer.java,3.1.1,34,8,5,0,125,4,38,14,5,232,16,0,38
itests/hive-unit/src/test/java/org/apache/hive/jdbc/BaseJdbcWithMiniLlap.java,3.1.1,18,21,2,0,25,2,4,6,6,136,88,1,2
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcWithMiniLlapArrow.java,3.1.1,203,2,5,0,10,4,6,7,7,207,88,4,5
llap-ext-client/src/java/org/apache/hadoop/hive/llap/LlapBaseInputFormat.java,3.1.1,0,0,0,0,34,0,5,0,11,0,0,0,5
ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,3.1.1,662,472,15,0,341,9,62,2,2,141,16,7,0
standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/dbinstall/ITestOracle.java,3.1.1,0,0,0,0,3,0,1,0,0,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveExpandDistinctAggregatesRule.java,3.1.1,0,0,0,0,10,0,5,0,91,0,0,0,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/RexNodeConverter.java,3.1.1,80,15,4,0,33,3,15,21,23,193,32,2,15
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/DagUtils.java,3.1.1,0,0,1,0,44,1,23,0,19,2,2,0,17
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionState.java,3.1.1,0,0,0,0,52,0,17,0,13,0,0,0,22
ql/src/test/org/apache/hadoop/hive/ql/exec/tez/TestTezTask.java,3.1.1,0,0,0,0,15,0,9,0,43,0,0,0,2
common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,3.1.1,159,25,42,0,668,23,81,1,1,130,2,1,0
llap-server/src/java/org/apache/hadoop/hive/llap/cache/BuddyAllocator.java,3.1.1,39,23,3,0,45,2,7,31,15,170,16,1,21
llap-server/src/java/org/apache/hadoop/hive/llap/cache/BuddyAllocatorMXBean.java,3.1.1,0,0,0,0,2,0,2,0,1050,0,0,0,1
llap-server/src/java/org/apache/hadoop/hive/llap/cache/LowLevelCacheMemoryManager.java,3.1.1,30,21,1,0,31,1,5,0,22,325,325,1,5
llap-server/src/java/org/apache/hadoop/hive/llap/cache/MemoryManager.java,3.1.1,0,0,1,0,15,1,3,0,89,325,325,0,1
llap-server/src/test/org/apache/hadoop/hive/llap/cache/TestBuddyAllocator.java,3.1.1,14,6,3,0,29,2,7,31,26,170,16,0,3
llap-server/src/test/org/apache/hadoop/hive/llap/cache/TestCacheAllocationsEvictionsCycles.java,3.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
llap-server/src/test/org/apache/hadoop/hive/llap/cache/TestOrcMetadataCache.java,3.1.1,15,8,2,0,24,1,4,63,56,325,325,0,2
ql/src/java/org/apache/hadoop/hive/ql/ddl/table/CreateViewOperation.java,3.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezUtils.java,3.1.1,0,0,0,0,39,0,17,0,12,0,0,0,11
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcGenericUDTFGetSplits.java,3.1.1,0,0,0,0,9,0,1,0,1,0,0,0,2
ql/src/java/org/apache/hadoop/hive/ql/parse/ParseUtils.java,3.1.1,0,0,1,0,14,1,9,0,86,31,31,0,3
itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/DummyRawStoreFailEvent.java,3.1.1,32,23,4,0,81,3,18,13,5,139,11,0,5
ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java,3.1.1,652,259,17,0,242,9,52,3,3,142,1,6,82
ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveMaterializedViewsRegistry.java,3.1.1,25,45,3,0,27,3,12,28,19,172,31,0,5
standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ThriftHiveMetastore.java,3.1.1,2515,1538,3,0,75,2,4,22,2,84,80,3,7
standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,3.1.1,0,0,11,0,143,6,9,10,7,108,6,1,3
standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java,3.1.1,0,0,6,0,96,4,6,15,11,138,7,1,2
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,3.1.1,266,312,12,0,254,6,6,3,1,122,7,2,3
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,3.1.1,465,155,11,0,211,7,8,4,1,135,2,5,9
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/RawStore.java,3.1.1,43,12,4,0,83,3,3,13,8,139,11,0,1
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/cache/CachedStore.java,3.1.1,118,86,6,5,69,4,4,12,8,128,11,1,3
standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreControlledCommit.java,3.1.1,59,38,4,0,81,3,3,13,8,139,11,0,1
standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/DummyRawStoreForJdoConnection.java,3.1.1,22,13,4,0,82,3,3,13,8,139,11,0,1
standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClientPreCatalog.java,3.1.1,65,22,7,0,131,5,5,7,7,102,7,0,1
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/AggregateStatsCache.java,3.1.1,0,0,0,0,9,0,1,0,0,0,0,0,1
jdbc/src/java/org/apache/hive/jdbc/HiveConnection.java,3.1.1,103,6,4,0,53,3,25,2,18,228,96,2,18
jdbc/src/test/org/apache/hive/jdbc/TestHiveConnection.java,3.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
llap-server/src/java/org/apache/hadoop/hive/llap/cache/BuddyAllocator.java,3.1.1,39,23,3,0,45,2,7,31,15,170,16,1,21
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnDbUtil.java,3.1.1,0,0,0,0,31,0,2,0,0,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/DriverUtils.java,3.1.1,0,0,0,0,1,0,1,0,0,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/CompactorMR.java,3.1.1,6,5,1,0,48,1,13,0,16,5,5,0,13
kafka-handler/src/java/org/apache/hadoop/hive/kafka/KafkaSerDe.java,3.1.1,0,0,2,0,2,1,1,4,4,70,70,1,1
kafka-handler/src/test/org/apache/hadoop/hive/kafka/AvroBytesConverterTest.java,3.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
serde/src/java/org/apache/hadoop/hive/serde2/avro/AvroSerdeUtils.java,3.1.1,0,0,0,0,9,0,8,0,88,0,0,0,5
ql/src/java/org/apache/hadoop/hive/ql/parse/TezCompiler.java,3.1.1,135,162,3,0,48,2,19,40,14,80,44,3,23
common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,3.1.1,159,25,42,0,668,23,81,1,1,130,2,1,0
hcatalog/streaming/src/test/org/apache/hive/hcatalog/streaming/TestStreaming.java,3.1.1,0,0,0,0,46,0,13,0,13,0,0,0,15
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/TestAcidOnTez.java,3.1.1,0,0,1,0,23,1,10,0,12,88,88,1,5
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/history/TestHiveHistory.java,3.1.1,0,0,0,0,12,0,11,0,28,0,0,0,0
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/txn/compactor/CompactorTestUtil.java,3.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/exec/AbstractFileMergeOperator.java,3.1.1,0,0,0,0,16,0,8,0,57,0,0,0,5
ql/src/java/org/apache/hadoop/hive/ql/exec/FileSinkOperator.java,3.1.1,8,4,3,0,84,2,23,11,7,274,224,2,30
ql/src/java/org/apache/hadoop/hive/ql/exec/MoveTask.java,3.1.1,0,0,3,0,80,3,25,24,7,270,88,0,20
ql/src/java/org/apache/hadoop/hive/ql/exec/Utilities.java,3.1.1,65,35,5,0,156,5,51,3,4,134,8,0,54
ql/src/java/org/apache/hadoop/hive/ql/io/AcidInputFormat.java,3.1.1,0,0,0,0,7,0,3,0,74,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/io/AcidOutputFormat.java,3.1.1,0,0,0,0,6,0,3,0,190,0,0,0,2
ql/src/java/org/apache/hadoop/hive/ql/io/AcidUtils.java,3.1.1,87,15,3,0,75,1,12,24,7,224,224,2,34
ql/src/java/org/apache/hadoop/hive/ql/io/HiveFileFormatUtils.java,3.1.1,0,0,0,0,18,0,10,0,42,0,0,0,3
ql/src/java/org/apache/hadoop/hive/ql/io/RecordUpdater.java,3.1.1,0,0,0,0,3,0,2,0,51,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java,3.1.1,28,8,3,0,110,3,19,13,6,55,5,1,38
ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcOutputFormat.java,3.1.1,6,3,1,0,14,1,7,0,64,224,224,0,1
ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRawRecordMerger.java,3.1.1,32,56,2,0,36,1,10,18,18,224,224,0,15
ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRecordUpdater.java,3.1.1,0,0,1,0,30,1,6,0,26,224,224,0,15
ql/src/java/org/apache/hadoop/hive/ql/io/orc/VectorizedOrcAcidRowBatchReader.java,3.1.1,625,131,6,0,27,2,6,1,8,114,5,4,16
ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java,3.1.1,652,259,17,0,242,9,52,3,3,142,1,6,82
ql/src/java/org/apache/hadoop/hive/ql/optimizer/GenMapRedUtils.java,3.1.1,82,54,4,0,66,4,29,40,10,220,13,1,23
ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,3.1.1,662,472,15,0,341,9,62,2,2,141,16,7,0
ql/src/java/org/apache/hadoop/hive/ql/parse/spark/GenSparkUtils.java,3.1.1,0,0,0,0,25,0,13,0,32,0,0,0,5
ql/src/java/org/apache/hadoop/hive/ql/plan/FileSinkDesc.java,3.1.1,0,0,0,0,43,0,15,0,13,0,0,0,8
ql/src/java/org/apache/hadoop/hive/ql/plan/LoadTableDesc.java,3.1.1,0,0,5,0,30,2,13,13,11,243,88,0,5
ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/CompactorMR.java,3.1.1,6,5,1,0,48,1,13,0,16,5,5,0,13
ql/src/java/org/apache/hadoop/hive/ql/util/UpgradeTool.java,3.1.1,0,0,2,0,2,2,2,24,24,163,102,2,2
ql/src/test/org/apache/hadoop/hive/ql/TestTxnAddPartition.java,3.1.1,0,0,1,0,5,1,3,0,10,224,224,0,2
ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands.java,3.1.1,11,2,3,0,54,1,13,23,8,224,224,1,23
ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java,3.1.1,0,0,1,0,71,1,15,0,10,224,224,1,33
ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands3.java,3.1.1,0,0,3,0,3,1,1,8,8,224,224,2,2
ql/src/test/org/apache/hadoop/hive/ql/TestTxnConcatenate.java,3.1.1,0,0,2,0,7,1,4,47,27,224,224,0,2
ql/src/test/org/apache/hadoop/hive/ql/TestTxnExIm.java,3.1.1,0,0,1,0,7,1,3,0,13,224,224,0,2
ql/src/test/org/apache/hadoop/hive/ql/TestTxnLoadData.java,3.1.1,0,0,2,0,15,1,5,47,16,224,224,0,0
ql/src/test/org/apache/hadoop/hive/ql/TestTxnNoBuckets.java,3.1.1,0,0,2,0,27,1,9,47,12,224,224,1,12
ql/src/test/org/apache/hadoop/hive/ql/TxnCommandsBaseForTests.java,3.1.1,11,6,2,0,21,1,8,47,20,224,224,0,4
ql/src/test/org/apache/hadoop/hive/ql/exec/TestExecDriver.java,3.1.1,0,0,0,0,17,0,13,0,40,0,0,0,0
ql/src/test/org/apache/hadoop/hive/ql/exec/TestFileSinkOperator.java,3.1.1,0,0,1,0,16,1,6,0,58,398,398,0,1
ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java,3.1.1,0,0,0,0,50,0,14,0,13,0,0,0,20
ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/CompactorTest.java,3.1.1,0,0,0,0,14,0,7,0,34,0,0,0,3
ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/TestWorker.java,3.1.1,0,0,0,0,17,0,7,0,43,0,0,0,4
streaming/src/test/org/apache/hive/streaming/TestStreaming.java,3.1.1,398,72,2,0,51,1,5,10,7,7,7,1,6
common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,3.1.1,159,25,42,0,668,23,81,1,1,130,2,1,0
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/txn/compactor/TestCompactor.java,3.1.1,8,3,2,0,43,2,16,15,14,217,5,1,15
ql/src/java/org/apache/hadoop/hive/ql/DriverTxnHandler.java,3.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/io/AcidUtils.java,3.1.1,87,15,3,0,75,1,12,24,7,224,224,2,34
ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbTxnManager.java,3.1.1,20,20,3,0,59,3,16,28,10,80,11,0,27
ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DummyTxnManager.java,3.1.1,0,0,0,0,25,0,12,0,23,0,0,0,3
ql/src/java/org/apache/hadoop/hive/ql/lockmgr/HiveTxnManager.java,3.1.1,0,0,0,0,23,0,8,0,17,0,0,0,6
ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java,3.1.1,652,259,17,0,242,9,52,3,3,142,1,6,82
ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/Cleaner.java,3.1.1,0,0,0,0,18,0,7,0,25,0,0,0,4
ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/Initiator.java,3.1.1,0,0,1,0,28,1,9,0,26,88,88,0,6
ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/Worker.java,3.1.1,0,0,1,0,24,1,11,0,40,88,88,0,6
ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java,3.1.1,0,0,1,0,71,1,15,0,10,224,224,1,33
ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java,3.1.1,0,0,0,0,50,0,14,0,13,0,0,0,20
standalone-metastore/metastore-common/src/gen/thrift/gen-cpp/ThriftHiveMetastore.cpp,3.1.1,0,0,0,0,78,0,0,0,0,0,0,0,0
standalone-metastore/metastore-common/src/gen/thrift/gen-cpp/ThriftHiveMetastore_server.skeleton.cpp,3.1.1,0,0,0,0,58,0,0,0,0,0,0,0,0
standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ThriftHiveMetastore.java,3.1.1,2515,1538,3,0,75,2,4,22,2,84,80,3,7
standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,3.1.1,0,0,11,0,143,6,9,10,7,108,6,1,3
standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java,3.1.1,0,0,6,0,96,4,6,15,11,138,7,1,2
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,3.1.1,266,312,12,0,254,6,6,3,1,122,7,2,3
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/txn/CompactionInfo.java,3.1.1,0,0,0,0,11,0,1,0,0,0,0,0,1
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/txn/CompactionTxnHandler.java,3.1.1,2,50,1,0,32,1,2,0,17,325,325,0,1
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java,3.1.1,449,243,8,0,117,5,6,7,7,42,2,4,6
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnStore.java,3.1.1,0,0,1,0,28,1,3,0,43,7,7,0,1
standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClientPreCatalog.java,3.1.1,65,22,7,0,131,5,5,7,7,102,7,0,1
common/src/java/org/apache/hadoop/hive/common/type/TimestampTZ.java,3.1.1,0,0,0,0,3,0,3,0,126,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,3.1.1,662,472,15,0,341,9,62,2,2,141,16,7,0
ql/src/java/org/apache/hadoop/hive/ql/session/SessionState.java,3.1.1,0,0,3,0,98,3,39,35,7,112,8,0,0
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFCurrentDate.java,3.1.1,0,0,0,0,8,0,7,0,22,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFCurrentTimestamp.java,3.1.1,0,0,0,0,8,0,7,0,22,0,0,0,0
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFUnixTimeStamp.java,3.1.1,0,0,0,0,9,0,7,0,76,0,0,0,0
streaming/src/java/org/apache/hive/streaming/AbstractRecordWriter.java,3.1.1,59,6,1,0,22,1,2,0,10,7,7,0,4
streaming/src/java/org/apache/hive/streaming/HiveStreamingConnection.java,3.1.1,218,486,2,0,11,1,2,10,8,7,7,1,4
llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapSliderUtils.java,3.1.1,0,0,0,0,7,0,4,0,106,0,0,0,4
common/src/java/org/apache/hive/http/HttpServer.java,3.1.1,0,0,1,0,25,1,11,0,0,0,0,0,0
