File,Version,Insertion,Deletion,hCounterV,bugFixCounter,hCounterB4V,devCounter,devCounterB4,avgbtwhDays,avgbtwhDaysPlus,expertiseAvg,expertiseMin,codechangedV,codechangedB4
itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/MiniHiveKdc.java,2.2.0,0,0,0,0,5,0,5,0,88,0,0,0,0
itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/TestJdbcWithDBTokenStore.java,2.2.0,0,0,0,0,7,0,5,0,49,0,0,0,3
itests/hive-unit-hadoop2/src/test/java/org/apache/hadoop/hive/metastore/security/TestHadoopAuthBridge23.java,2.2.0,0,0,0,0,17,0,6,0,22,0,0,0,2
itests/util/src/main/java/org/apache/hive/jdbc/miniHS2/MiniHS2.java,2.2.0,0,0,0,0,34,0,5,0,13,0,0,0,2
ql/src/java/org/apache/hadoop/hive/ql/session/SessionState.java,2.2.0,0,0,0,0,81,0,34,0,8,0,0,0,17
service/src/java/org/apache/hive/service/cli/session/HiveSessionImplwithUGI.java,2.2.0,0,0,0,0,18,0,11,0,17,0,0,0,1
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/security/DBTokenStore.java,2.2.0,0,0,0,0,7,0,3,0,11,0,0,0,1
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/security/DelegationTokenSecretManager.java,2.2.0,0,0,0,0,4,0,2,0,51,0,0,0,2
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/security/MetastoreDelegationTokenManager.java,2.2.0,0,0,0,0,5,0,2,0,32,0,0,0,3
ql/src/java/org/apache/hadoop/hive/ql/io/sarg/ConvertAstToSearchArg.java,2.2.0,0,0,0,0,15,0,8,0,27,0,0,0,5
ql/src/test/org/apache/hadoop/hive/ql/io/sarg/TestConvertAstToSearchArg.java,2.2.0,0,0,0,0,12,0,5,0,101,0,0,0,1
hcatalog/core/src/main/java/org/apache/hive/hcatalog/common/HCatUtil.java,2.2.0,0,0,0,0,9,0,7,0,47,0,0,0,2
shims/common/src/main/java/org/apache/hadoop/hive/thrift/TokenStoreDelegationTokenSecretManager.java,2.2.0,0,0,0,0,5,0,5,0,189,0,0,0,1
llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcEncodedDataConsumer.java,2.2.0,0,0,0,0,51,0,6,0,9,0,0,0,16
llap-server/src/java/org/apache/hadoop/hive/llap/io/metadata/OrcStripeMetadata.java,2.2.0,0,0,0,0,28,0,5,0,15,0,0,0,10
orc/src/java/org/apache/orc/impl/TreeReaderFactory.java,2.2.0,0,0,0,0,26,0,4,0,22,0,0,0,2
orc/src/test/org/apache/orc/TestOrcTimezone3.java,2.2.0,0,0,0,0,3,0,2,0,168,0,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedTreeReaderFactory.java,2.2.0,0,0,0,0,17,0,4,0,75,0,0,0,5
ql/src/java/org/apache/hadoop/hive/ql/exec/MapJoinOperator.java,2.2.0,0,0,0,0,42,0,16,0,8,0,0,0,8
ql/src/java/org/apache/hadoop/hive/ql/exec/ObjectCacheFactory.java,2.2.0,0,0,0,0,11,0,6,0,85,0,0,0,7
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MapRecordProcessor.java,2.2.0,0,0,0,0,27,0,10,0,20,0,0,0,10
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MergeFileRecordProcessor.java,2.2.0,0,0,0,0,10,0,6,0,32,0,0,0,2
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/ReduceRecordProcessor.java,2.2.0,0,0,0,0,22,0,9,0,21,0,0,0,8
ql/src/java/org/apache/hadoop/hive/ql/parse/QBSubQuery.java,2.2.0,0,0,0,0,14,0,5,0,19,0,0,0,5
itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/TestJdbcWithDBTokenStore.java,2.2.0,0,0,0,0,7,0,5,0,49,0,0,0,3
itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/TestJdbcWithDBTokenStoreNoDoAs.java,2.2.0,0,0,0,0,5,0,4,0,61,0,0,0,1
itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/TestJdbcWithMiniKdc.java,2.2.0,0,0,0,0,9,0,8,0,65,0,0,0,2
metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,2.2.0,0,0,0,0,163,0,49,0,2,0,0,0,47
shims/common/src/main/java/org/apache/hadoop/hive/thrift/DBTokenStore.java,2.2.0,0,0,0,0,4,0,3,0,213,0,0,0,0
itests/hive-unit/src/test/java/org/apache/hadoop/hive/io/TestHadoopFileStatus.java,2.2.0,0,0,0,0,2,0,2,0,409,0,0,0,1
shims/common/src/main/java/org/apache/hadoop/hive/io/HdfsUtils.java,2.2.0,0,0,0,0,16,0,9,0,86,0,0,0,4
hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/Server.java,2.2.0,0,0,0,0,10,0,7,0,91,0,0,0,2
hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/tool/TempletonStorage.java,2.2.0,0,0,0,0,2,0,3,0,579,0,0,0,0
hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/tool/ZooKeeperCleanup.java,2.2.0,0,0,0,0,3,0,4,0,397,0,0,0,0
