File,Version,Insertion,Deletion,hCounterV,bugFixCounter,hCounterB4V,devCounter,devCounterB4,avgbtwhDays,avgbtwhDaysPlus,expertiseAvg,expertiseMin,codechangedV,codechangedB4
ql/src/test/org/apache/hadoop/hive/ql/udf/generic/TestGenericUDFDateFormat.java,3.1.2,62,6,5,0,10,5,9,39,44,27,1,0,0
hcatalog/server-extensions/src/main/java/org/apache/hive/hcatalog/listener/DbNotificationListener.java,3.1.2,630,243,24,0,67,14,28,19,17,41,1,4,14
ql/src/java/org/apache/hadoop/hive/ql/metadata/SessionHiveMetaStoreClient.java,3.1.2,1598,221,33,0,64,20,38,16,18,81,1,7,17
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/DirectSqlUpdateStat.java,3.1.2,0,0,6,0,6,3,3,21,21,115,30,1,1
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HMSHandler.java,3.1.2,0,0,65,19,65,0,0,5,5,0,0,0,0
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveAlterHandler.java,3.1.2,441,208,29,0,92,18,22,28,20,91,1,14,16
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,3.1.2,4194,2171,108,13,319,45,49,8,7,78,1,30,39
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/StatObjectConverter.java,3.1.2,241,19,5,0,23,3,5,148,148,197,30,3,4
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/cache/CachedStore.java,3.1.2,1562,870,47,25,116,23,27,15,14,95,1,14,17
standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/VerifyingObjectStore.java,3.1.2,11,10,6,0,16,4,5,140,147,156,14,0,1
shims/0.23/src/main/java/org/apache/hadoop/hive/shims/Hadoop23Shims.java,3.1.2,224,114,20,5,87,14,39,46,11,94,1,5,30
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java,3.1.2,3036,2120,119,7,236,40,45,5,5,70,1,46,52
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFFromUnixTime.java,3.1.2,0,0,7,0,7,5,5,192,192,125,3,1,1
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFToUnixTimeStamp.java,3.1.2,70,34,7,0,14,4,8,78,112,145,14,0,0
service/src/java/org/apache/hive/service/cli/thrift/ThriftHttpCLIService.java,3.1.2,69,7,8,0,26,7,18,64,62,59,3,0,4
ql/src/java/org/apache/hadoop/hive/ql/ddl/table/create/show/ShowCreateTableAnalyzer.java,3.1.2,0,0,6,5,6,3,3,66,66,68,37,2,2
ql/src/java/org/apache/hadoop/hive/ql/ddl/table/create/show/ShowCreateTableDesc.java,3.1.2,0,0,6,0,7,2,2,133,133,83,76,1,1
ql/src/java/org/apache/hadoop/hive/ql/ddl/table/create/show/ShowCreateTableOperation.java,3.1.2,0,0,19,5,19,11,11,33,33,76,2,0,0
itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestMiniClusters.java,3.1.2,0,0,5,0,5,5,5,142,142,87,3,1,1
itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestRunnerUtils.java,3.1.2,0,0,4,0,4,3,3,346,346,42,14,1,1
llap-server/src/java/org/apache/hadoop/hive/llap/log/LlapWrappedAppender.java,3.1.2,0,0,2,0,3,2,3,278,825,41,14,0,1
ql/src/java/org/apache/hadoop/hive/ql/hooks/HookUtils.java,3.1.2,6,22,2,0,8,2,5,173,173,30,14,0,2
ql/src/java/org/apache/hadoop/hive/ql/Driver.java,3.1.2,549,2633,60,11,241,25,71,9,4,114,1,21,90
common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,3.1.2,1462,446,316,83,984,96,151,2,1,66,1,15,0
common/src/java/org/apache/hadoop/hive/conf/SystemVariables.java,3.1.2,0,0,2,0,5,2,5,114,407,22,12,0,0
common/src/test/org/apache/hadoop/hive/conf/TestSystemVariables.java,3.1.2,0,0,1,0,3,1,3,0,612,12,12,0,1
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestRestrictedList.java,3.1.2,28,21,10,0,15,9,13,92,69,104,1,0,1
ql/src/java/org/apache/hadoop/hive/ql/reexec/ReExecutionOverlayPlugin.java,3.1.2,8,10,4,0,7,4,6,153,114,106,27,1,2
ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,3.1.2,2697,2307,201,23,542,60,108,4,2,85,1,60,0
ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java,3.1.2,2160,1694,130,5,304,28,58,7,5,82,1,36,114
ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,3.1.2,2697,2307,201,23,542,60,108,4,2,85,1,60,0
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/MetastoreDefaultTransformer.java,3.1.2,0,0,27,5,27,9,9,23,23,81,2,13,13
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveDefaultRelMetadataProvider.java,3.1.2,79,33,9,5,13,7,9,82,97,190,1,2,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveSortLimitRemoveRule.java,3.1.2,0,0,3,5,7,2,2,416,416,124,68,3,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdMaxRowCount.java,3.1.2,0,0,2,5,2,2,2,40,40,92,5,1,1
streaming/src/java/org/apache/hive/streaming/AbstractRecordWriter.java,3.1.2,41,29,6,0,28,6,7,148,21,108,1,2,6
streaming/src/test/org/apache/hive/streaming/TestStreaming.java,3.1.2,123,60,17,13,68,14,17,55,26,87,1,4,10
ql/src/java/org/apache/hadoop/hive/ql/exec/AbstractFileMergeOperator.java,3.1.2,36,33,8,0,24,6,13,120,65,67,2,2,7
ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,3.1.2,2697,2307,201,23,542,60,108,4,2,85,1,60,0
ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,3.1.2,2697,2307,201,23,542,60,108,4,2,85,1,60,0
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/HiveMetaStoreAuthorizer.java,3.1.2,0,0,10,0,10,6,6,8,8,44,1,4,4
ql/src/test/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/TestHiveMetaStoreAuthorizer.java,3.1.2,0,0,6,0,6,5,5,152,152,53,1,4,4
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthzSessionContext.java,3.1.2,0,0,1,0,2,1,3,0,846,198,198,0,0
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/fallback/FallbackHiveAuthorizer.java,3.1.2,4,4,2,0,3,2,2,609,415,100,2,0,1
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/HiveMetaStoreAuthorizableEvent.java,3.1.2,0,0,2,0,2,2,2,77,77,152,106,1,1
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/HiveMetaStoreAuthorizer.java,3.1.2,0,0,10,0,10,6,6,8,8,44,1,4,4
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/HiveMetaStoreAuthzInfo.java,3.1.2,0,0,3,0,3,3,3,305,305,68,1,2,2
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/AddPartitionEvent.java,3.1.2,0,0,6,0,6,5,5,111,111,156,2,1,1
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/AlterDatabaseEvent.java,3.1.2,0,0,6,0,6,5,5,111,111,156,2,1,1
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/AlterPartitionEvent.java,3.1.2,0,0,7,0,7,6,6,78,78,137,2,1,1
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/AlterTableEvent.java,3.1.2,0,0,8,0,8,7,7,75,75,126,2,2,2
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/CreateDatabaseEvent.java,3.1.2,0,0,6,0,6,5,5,111,111,156,2,1,1
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/CreateTableEvent.java,3.1.2,0,0,9,0,9,8,8,94,94,117,2,1,1
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/DropDatabaseEvent.java,3.1.2,0,0,6,0,6,5,5,111,111,156,2,1,1
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/DropPartitionEvent.java,3.1.2,0,0,6,0,6,5,5,111,111,156,2,1,1
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/DropTableEvent.java,3.1.2,0,0,6,0,6,5,5,111,111,156,2,1,1
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/events/LoadPartitionDoneEvent.java,3.1.2,0,0,3,0,3,3,3,360,360,84,2,1,1
ql/src/test/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/DummyHiveAuthorizer.java,3.1.2,0,0,1,0,1,1,1,0,0,198,198,1,1
ql/src/test/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/DummyHiveAuthorizerFactory.java,3.1.2,0,0,1,0,3,1,1,0,0,198,198,1,1
ql/src/test/org/apache/hadoop/hive/ql/security/authorization/plugin/metastore/TestHiveMetaStoreAuthorizer.java,3.1.2,0,0,6,0,6,5,5,0,0,0,0,0,0
